Transmission:224		
350	107,54	
351	-86,29	
352	47,56	
353	184,25	
354	198,14	
355	55,87	
356	-410,05	
357	61	
358	54,82	
359	43,71	
360	101,88	
361	5,49	
362	58,87	
363	-8,39	
364	13,83	
365	35,6	
366	18,95	
367	90,58	
368	7,75	
369	57,79	
370	8,65	
371	16,05	
372	39,1	
373	32,4	
374	-37,46	
375	50,48	
376	-3,23	
377	-2,66	
378	38,97	
379	6,17	
380	16,06	
381	23,58	
382	-4,13	
383	-46,45	
384	22,89	
385	12,18	
386	-12,66	
387	7,38	
388	-3,56	
389	-18,3	
390	-10	
391	8,17	
392	23,97	
393	9,32	
394	13,68	
395	-9,31	
396	-6,23	
397	-0,45	
398	4,52	
399	11,76	
400	11,05	
401	9,24	
402	-16,17	
403	-3,1	
404	-7,81	
405	-4,14	
406	1,51	
407	8,27	
408	0,52	
409	-1,78	
410	8,82	
411	6,71	
412	13,57	
413	3,72	
414	-0,94	
415	6,31	
416	6,08	
417	-0,84	
418	3,09	
419	1,75	
420	6,73	
421	3,79	
422	2,09	
423	-2,33	
424	-3,52	
425	3,9	
426	1,56	
427	0,91	
428	-0,77	
429	-5,35	
430	6,87	
431	1,66	
432	0,19	
433	-5,41	
434	0,17	
435	-0,67	
436	0,77	
437	4,52	
438	-4,19	
439	2,83	
440	5,34	
441	-0,09	
442	2,42	
443	2,2	
444	1,79	
445	3,23	
446	-1,49	
447	1,37	
448	1,02	
449	-0,59	
450	-1,32	
451	-0,35	
452	0,14	
453	-1,81	
454	-0,46	
455	0,53	
456	1,65	
457	3,07	
458	-0,09	
459	-0,46	
460	0,89	
461	0,09	
462	0,15	
463	-0,11	
464	0,81	
465	1,06	
466	0,26	
467	-0,16	
468	-1,08	
469	-0,36	
470	0,54	
471	-0,68	
472	-0,78	
473	-0,72	
474	-0,03	
475	0,43	
476	-1,67	
477	0,46	
478	-0,95	
479	0,1	
480	-1,07	
481	0,86	
482	0,32	
483	-0,85	
484	1,65	
485	0,05	
486	-0,4	
487	0,51	
488	0,55	
489	-0,77	
490	-0,45	
491	0,53	
492	0,76	
493	-0,03	
494	0,62	
495	0,03	
496	0,94	
497	0,54	
498	-0,37	
499	-0,11	
500	-0,65	
501	-0,43	
502	0,45	
503	0,14	
504	0,26	
505	-0,36	
506	0,24	
507	0,22	
508	0,03	
509	-0	
510	0,29	
511	0,16	
512	0,67	
513	0,63	
514	-0,01	
515	-0,3	
516	0,23	
517	0,55	
518	0,31	
519	-0,1	
520	-0,25	
521	-0,49	
522	-0,13	
523	0,49	
524	-0,06	
525	0,01	
526	0,37	
527	0,64	
528	0,4	
529	-0,28	
530	-0,03	
531	-0,61	
532	-0,19	
533	0,49	
534	-0,03	
535	-0,45	
536	0,3	
537	0,14	
538	-0,03	
539	-0,08	
540	-0,25	
541	-0,01	
542	0,42	
543	0,46	
544	-0,02	
545	-0,09	
546	-0,07	
547	-0,34	
548	-0,32	
549	-0,6	
550	0,03	
551	-0,23	
552	-0,07	
553	-0,14	
554	-0,4	
555	-0,67	
556	-0,2	
557	-0,49	
558	-0,01	
559	0,32	
560	-0,11	
561	0,24	
562	0,03	
563	-0,28	
564	0,26	
565	-0,21	
566	-0,34	
567	0,06	
568	0,23	
569	-0,05	
570	0,22	
571	-0,06	
572	0,13	
573	0,16	
574	-0,63	
575	-0,38	
576	-0,19	
577	0,49	
578	0,1	
579	-0,23	
580	0,16	
581	0,08	
582	0,38	
583	0,04	
584	-0,24	
585	-0,08	
586	-0,18	
587	0,46	
588	-0,08	
589	-0,07	
590	-0,07	
591	-0,12	
592	0,14	
593	-0,24	
594	0,26	
595	-0,4	
596	0,07	
597	0,38	
598	0,23	
599	-0,23	
600	0,22	
601	0,17	
602	0,42	
603	0,26	
604	0,08	
605	-0,17	
606	-0,31	
607	-0,24	
608	-0,02	
609	-0,08	
610	0,23	
611	0,37	
612	-0,27	
613	0,6	
614	-0,07	
615	-0,29	
616	-0,17	
617	0,09	
618	0,13	
619	0,02	
620	-0,02	
621	-0,33	
622	-0,48	
623	-0,07	
624	-0,16	
625	-0,03	
626	-0,23	
627	-0,32	
628	0,07	
629	0,2	
630	-0,39	
631	-0,04	
632	0,07	
633	0,04	
634	-0,09	
635	0,38	
636	0,43	
637	0,39	
638	0,18	
639	-0,24	
640	0,09	
641	-0,27	
642	-0,28	
643	0,29	
644	0,15	
645	0,34	
646	-0,26	
647	0,07	
648	0,06	
649	0,16	
650	-0,04	
651	0,13	
652	0,46	
653	-0,14	
654	0,24	
655	0,26	
656	-0,16	
657	-0,17	
658	0,44	
659	0,17	
660	-0,07	
661	0,26	
662	-0,09	
663	-0,22	
664	0,31	
665	0,3	
666	0,2	
667	0,07	
668	-0,18	
669	0	
670	0,08	
671	0,31	
672	0,15	
673	0,45	
674	-0,1	
675	0,07	
676	-0,3	
677	-0	
678	-0,36	
679	0,05	
680	0,26	
681	0,21	
682	-0,17	
683	0,49	
684	0,12	
685	0,52	
686	-0,31	
687	-0,21	
688	0,11	
689	0,32	
690	0,27	
691	0,35	
692	-0,23	
693	-0,7	
694	0,35	
695	-0,12	
696	-0,2	
697	0,63	
698	0,19	
699	0,57	
700	0,43	
701	0,02	
702	0,1	
703	-0,22	
704	0,04	
705	0,69	
706	-0,04	
707	-0,21	
708	0,01	
709	0,27	
710	0,3	
711	-0,16	
712	0,03	
713	-0,16	
714	0,08	
715	0,51	
716	-0,36	
717	0,58	
718	0,24	
719	0,47	
720	0,01	
721	0,19	
722	0,05	
723	0,1	
724	0,1	
725	0,35	
726	0,04	
727	0,66	
728	-0,16	
729	0,02	
730	0,27	
731	-0,25	
732	-0,59	
733	-0,39	
734	-0,2	
735	-0,15	
736	0,72	
737	0,04	
738	-0,2	
739	-0,11	
740	-0,04	
741	-0,35	
742	-0,09	
743	-0,05	
744	-0,15	
745	0,09	
746	0,39	
747	0,69	
748	-0,03	
749	0,01	
750	0,1	
751	0,7	
752	0,14	
753	1,15	
754	-0,2	
755	0,2	
756	0,6	
757	-0,02	
758	-0,61	
759	-0,37	
760	0,58	
761	-0,07	
762	-0,42	
763	-0,36	
764	0,64	
765	1,16	
766	1,23	
767	0,65	
768	1,14	
769	0,81	
770	0,7	
771	-0,36	
772	1,42	
773	-1,55	
774	0,98	
775	0,38	
776	0,36	
777	1,02	
778	0,34	
779	0,66	
780	-0,17	
781	0,29	
782	0,26	
783	1,5	
784	-2,5	
785	-0,46	
786	-0,6	
787	-0,39	
788	0,49	
789	-0,28	
790	1,63	
791	-0,45	
792	1,39	
793	0,48	
794	-0,99	
795	-0,26	
796	-0,14	
797	-0,1	
798	-0,67	
799	2,27	
800	-0,16	
801	0,61	
802	-0,13	
803	-1,21	
804	1,17	
805	-0,83	
806	-0,84	
807	-0,17	
808	-0,59	
809	-1,42	
810	0,18	
811	-0,58	
812	-0,49	
813	-1,49	
814	-0,28	
815	-0,79	
816	-1,21	
817	-1,12	
818	-1,95	
819	0,52	
820	-0,16	
821	-0,56	
822	1,2	
823	0,28	
824	0,81	
825	-0,61	
826	-0,75	
827	1,44	
828	-1,8	
829	0,41	
830	0,42	
831	1,46	
832	-0,25	
833	0,31	
834	-1,28	
835	0,36	
836	-0,07	
837	-0,92	
838	2,69	
839	0,17	
840	1,3	
841	0,86	
842	-1,54	
843	1,23	
844	-1,36	
845	0,49	
846	0,02	
847	0,18	
848	0,22	
849	-0,95	
850	2,05	
851	0,76	
852	-0,31	
853	-0,59	
854	0,75	
855	-0,54	
856	-1,63	
857	0,57	
858	-0,93	
859	0,8	
860	-1,76	
861	-0,39	
862	-0,18	
863	1	
864	-0,72	
865	1,64	
866	0,58	
867	1,82	
868	-2,94	
869	-0,67	
870	-0,8	
871	-0,47	
872	-1,43	
873	-1,9	
874	3,17	
875	0,35	
876	-1,33	
877	1,56	
878	1,38	
879	1,32	
880	-0,73	
881	-0,21	
882	-2,15	
883	2,96	
884	1,36	
885	-2,1	
886	2,03	
887	0,84	
888	2,02	
889	-0,9	
890	6,23	
891	1,33	
892	-3,16	
893	1,05	
894	0,56	
895	-2,42	
896	-3,02	
897	-1,32	
898	-6,27	
899	0,97	
900	0,23	
901	0,43	
902	1,88	
